,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
49,disgust,male,1,02,01,02,-446.0513,47.95513,-8.209035,1.8928351,-9.66536,-7.9437284,-20.97265,-17.996769,-11.194994,-8.13829,-7.0824857,-8.804703,-9.3637295,-12.187659,-5.089353,-1.9726957,-11.904508,-1.5314327,-7.311302,-5.754774,-6.564314,-4.48714,-2.0418434,-1.7282313,-1.6007353,0.59068006,-4.3179564,-1.3856399,-3.2339299,1.4647355,0.9145929,3.3860056,0.9466896,1.4115891,0.36830497,3.4152982,1.3928362,-0.4194064,-4.5047474,-1.9832008
50,disgust,male,1,02,02,01,-454.9489,58.291527,12.474754,-0.9419941,-9.75372,0.6303098,-15.958982,-21.417986,-7.2298512,-11.688665,-11.805817,-4.106274,-10.291332,-14.850829,-6.739281,-6.469527,-16.721323,-6.633051,-7.1701794,-7.15895,-10.903409,-5.1929526,-9.226734,-5.221496,-5.987143,0.9136344,-5.680391,4.937634,-0.14623049,3.2233374,0.05556987,0.7336823,-3.8834307,1.3190249,-0.8128047,2.927627,0.74496984,2.405693,0.29468608,1.556977
51,disgust,male,1,02,02,02,-427.76328,59.560143,-1.5502205,-0.33475095,-5.806928,-2.8845136,-19.334208,-21.564363,-11.722755,-8.262382,-9.703202,-8.8869295,-10.214932,-9.008382,-7.6578274,-1.343296,-11.11489,-4.2183604,-5.5111213,-4.93141,-8.848617,-4.5215774,-5.6634493,-5.3454165,-6.7050705,-2.287478,-6.417493,-0.49865523,-0.84883356,2.7938733,1.301841,2.1733358,-0.939233,0.2824105,-0.18760021,4.102512,0.41151232,-0.025066463,-1.370596,-0.8333262
52,surprise,male,1,01,01,01,-632.82214,61.79408,-0.58267623,9.617839,5.2318954,-3.1074874,-6.968034,-7.679416,-11.350558,-7.0204496,-0.30548814,-6.1307673,-1.0003414,-5.7197647,-5.2665553,0.08391628,-9.724216,-4.469452,-3.1505075,-3.5455666,-6.556196,-3.434189,-5.2708826,-6.634581,-2.6908457,-2.0647597,-6.563456,-0.52534235,-4.659638,-2.2137809,-3.8918166,-4.1215215,-1.1622299,-1.9549357,-2.7381983,0.4700145,0.2896403,0.24959359,-2.4298167,-1.7815096
53,surprise,male,1,01,01,02,-654.8418,62.003094,-4.082947,12.235204,7.9202394,-2.407815,-7.4999146,-7.003642,-11.692304,-1.8118819,-1.2891906,-6.8958597,-0.6088256,-5.329885,-6.0838413,1.812802,-6.963972,-2.765856,-0.20162542,-1.1333005,-7.8293896,-1.9430194,-3.9092429,-4.456781,-3.1097076,-3.7242477,-4.2610683,-2.0139685,-2.9862013,-1.8100878,-2.0552945,-2.1300018,-2.399094,-2.4404428,-4.0380545,-1.8209063,-2.3753817,-1.1690719,-3.2975209,-2.8015757
54,surprise,male,1,01,02,01,-632.3327,66.466286,-0.38552082,15.092798,3.8434856,-1.5598694,-4.9295554,-8.871506,-13.374839,-3.2049842,-1.1833026,-4.6311703,-2.4743516,-6.6595216,-2.8995304,0.98578763,-7.9900436,-3.8934581,-1.3211478,-1.2706751,-9.571909,-2.6789033,-4.04541,-4.866639,-4.5394816,-2.8502536,-5.9297943,-1.6914239,-2.5256767,-1.51389,-3.4214044,-2.5649624,-3.520816,-4.1861672,-4.785289,-3.9654157,-1.3152835,-2.603789,-3.2896967,-2.6763072
55,surprise,male,1,01,02,02,-636.18677,57.883423,-1.9458165,9.575485,-0.4736714,-4.5527415,-5.053757,-8.310829,-11.084605,-6.352023,-1.153137,-7.7621665,-1.1815666,-6.1254344,-4.803131,0.9582301,-9.954755,-4.8530436,-1.8841236,-2.9084804,-8.400496,-2.6421132,-3.010959,-5.3367915,-3.0015924,-1.2893242,-7.0727,-0.99155,-4.0487776,-2.2945967,-3.0264888,-4.16588,-3.3849878,-3.9414825,-4.370415,-1.0654835,-0.831957,0.03304825,-3.2059376,-1.1668174
56,surprise,male,1,02,01,01,-572.1051,59.95486,-6.3107643,10.043972,4.6763606,-3.214057,-9.385596,-7.493079,-13.019228,-5.5266814,0.47948605,-9.202233,0.13204679,-4.453564,-5.771306,0.87346447,-10.14317,-5.0343122,-3.8805356,-5.274272,-6.632058,-2.7159247,-5.1338534,-7.3443537,-3.4103625,-2.5190659,-6.2757726,-0.1546758,-2.8999264,-0.30556044,-1.5678699,0.07740111,-0.65666324,-0.65631896,-1.2236024,0.7906278,0.18341044,0.10126722,-2.5259323,-0.8948925
57,surprise,male,1,02,01,02,-520.9261,49.6483,-6.148461,8.639017,0.09817534,-3.918394,-7.859183,-8.987469,-13.624467,-7.8125753,-1.5222262,-8.011833,-2.3537798,-3.941385,-7.945489,-0.91173196,-9.715675,-5.992454,-3.2236822,-5.2655544,-6.639855,-3.4245236,-4.88057,-6.624971,-2.4248536,-0.41399312,-3.000821,3.8785875,-0.32446477,1.9024982,-0.15354308,0.69045174,-0.39368314,-1.8180808,-2.8892608,-0.06912716,-0.5803888,-0.84145004,-1.7668587,-1.2903309
58,surprise,male,1,02,02,01,-561.9387,52.293636,-5.098794,9.044127,0.6988741,-4.7677593,-7.8024426,-10.971272,-17.04796,-2.9308424,-3.177515,-6.6127367,-1.2054566,-6.3279033,-6.427133,0.047724444,-10.929854,-3.7616742,-1.5936313,-3.9214149,-8.495636,-2.7440815,-7.7123027,-5.843877,-4.440379,-3.587644,-3.547221,-2.4578362,-4.5200086,-1.234307,-3.2335634,-2.5706546,-3.655611,-3.4752517,-4.3115306,-1.160325,-0.55161333,-0.048537854,-1.4159938,1.6352081
59,surprise,male,1,02,02,02,-544.0781,55.389503,-6.634523,7.2744007,-0.7410213,-0.8773508,-10.114404,-11.46875,-13.349803,-6.1195154,-1.677177,-6.7098794,-2.1451998,-4.5526943,-9.182947,1.2249777,-10.361127,-7.4816084,-2.6702392,-2.7656753,-9.373311,-5.333258,-2.8857534,-7.010605,-4.5652485,-0.33137593,-2.9201577,0.13650566,-2.0873523,-0.11136613,1.9844285,4.5665636,3.2637267,4.8117,-1.2640681,0.971726,0.34676725,2.143789,-0.20984568,1.2330666
60,neutral,female,2,01,01,01,-614.99786,64.276474,-12.088927,9.41706,-5.9766216,-5.099511,-7.0065713,-10.802599,-5.133163,-1.3218846,-5.8949633,-2.6795142,-6.195212,0.03424882,-8.362397,-2.5168605,-3.4086435,-2.4346716,-1.6038009,-0.7896218,-0.37219238,-1.2992281,-0.77198267,1.0603935,-1.1326076,-2.6297317,0.2409675,-0.86918217,2.022205,1.2384124,0.27054033,3.7278605,2.3665612,5.13762,2.57966,3.2960086,-2.0892727,1.5653344,-1.204173,0.8831766
61,neutral,female,2,01,01,02,-614.5419,58.66103,-13.2142725,13.366074,-7.416209,-3.9187198,-6.455828,-8.870977,-3.4282825,-2.27653,-4.0568023,-2.767371,-6.766611,-0.280281,-7.3582735,-3.774027,-2.8640044,-1.1852189,-2.2930968,-0.6436921,-0.8407056,-1.9740326,-2.223784,-0.11202381,-1.7640456,-3.6160686,-2.2158346,-1.416475,2.5349147,2.3901765,0.6968544,4.4903746,3.736673,4.401937,1.7948796,4.1892576,-0.7043669,2.427553,-0.73949236,-0.13836715
62,neutral,female,2,01,02,01,-575.75745,62.65248,-14.190676,4.8386993,-6.5067477,-4.652002,-7.4259653,-12.023653,-6.5261216,-2.5586815,-6.2436676,-3.74922,-8.12818,1.8180903,-7.921285,-4.019216,-4.0016513,-4.2940006,-1.421759,0.060095448,-0.083178826,-0.50836617,-0.63029987,-0.37227383,0.35411355,-1.1190557,2.5556722,3.6434994,2.6490357,3.5792532,-0.22563453,3.5567923,1.2924078,2.2047665,1.914086,5.4063897,-1.5671138,0.65403116,-1.4121481,1.5141284
63,neutral,female,2,01,02,02,-603.35846,55.87742,-11.653136,5.7157116,-7.732579,-6.145285,-7.697656,-12.779856,-7.4227753,-3.9748292,-6.9183784,-4.023992,-10.244538,-0.52711266,-8.964047,-3.8159506,-3.6605754,-5.517016,-1.5632141,-1.0775913,-0.41952097,-2.2059164,-2.2375755,-1.0691259,-1.5794203,-0.88310885,2.69235,3.5395865,3.6159792,5.545119,2.087339,4.105769,-0.56774247,0.36918852,0.78224134,6.545486,0.77804554,3.0265653,-1.0521356,0.37835577
64,calm,female,2,01,01,01,-614.89685,65.42289,-5.475077,14.217049,-6.4542055,-2.5322073,-4.5857615,-9.615055,-3.7817645,-2.738354,-4.1481,-5.384352,-5.899535,1.4796821,-7.148156,-2.9749105,-4.3474617,-2.52973,-5.8913574,-2.0033503,-2.3848004,-2.707925,-1.5454623,-0.09106727,-0.56906164,1.0364497,4.7813077,6.5953507,8.72873,6.7655697,3.647887,4.6840444,1.7451621,4.701661,2.0877337,3.753631,-1.4590154,1.8898451,0.35581148,1.4532789
65,calm,female,2,01,01,02,-600.88873,62.61304,-12.100173,10.685825,-8.025128,-4.256081,-6.50922,-12.307869,-3.9878588,-4.628514,-5.015465,-9.292116,-7.096228,1.7529018,-8.744978,-4.004135,-6.7618775,-4.952591,-6.9297333,-3.9411325,-2.8650951,-3.6605854,-2.0226853,-0.42068306,-1.1027524,-0.13582717,0.4900512,2.2008183,4.777663,6.755492,4.563415,7.6042113,2.3515847,3.8989532,-1.2293986,3.7068694,1.4421364,6.958143,3.4824288,2.7791452
66,calm,female,2,01,02,01,-608.3357,57.048,-8.4154005,4.5872316,-6.464307,-5.131186,-9.001697,-11.618759,-7.6787415,-3.2505968,-7.9143667,-6.129338,-8.926024,0.66938525,-11.122291,-6.4806547,-4.4754605,-4.8759174,-6.461074,-3.1622634,-4.366591,-6.7871666,-2.0834,-1.8071891,-1.1388539,-0.90843105,2.4835753,5.289305,7.1689367,8.938377,5.6423254,7.186066,3.1881983,3.7876813,2.5717225,6.1653237,1.4905306,5.2738514,1.6933557,3.7460043
67,calm,female,2,01,02,02,-591.92114,62.217,-15.930927,0.88686454,-8.853314,-7.2443743,-10.352103,-15.372656,-8.20509,-4.8054404,-8.849456,-7.176615,-12.2854395,-1.253971,-12.279388,-7.070283,-6.050956,-5.471624,-7.936443,-4.8283844,-5.7571516,-7.3987164,-3.2220516,-1.8727264,-1.2746313,-1.0863253,2.4562824,2.1366956,5.9392605,7.553296,5.043273,7.1815987,3.9791787,3.8539438,2.5007346,6.4727874,1.5081743,6.345007,1.8522818,2.6982129
68,calm,female,2,02,01,01,-586.397,59.257652,-8.564562,10.24112,-8.69063,-7.2694364,-5.693656,-11.067939,-8.634658,-3.0904996,-6.2252526,-9.073972,-6.9198585,-2.4626238,-8.711559,-5.1628237,-7.4389205,-4.380328,-6.7045302,-4.382121,-2.43771,-5.5267253,-2.5095263,-2.3581772,-3.3263729,-1.4192053,-0.81354356,2.3901227,2.7985125,2.6518123,-0.31842306,2.497311,1.2415533,6.1511593,5.548649,10.190039,3.452828,4.4527082,1.255941,0.66221476
69,calm,female,2,02,01,02,-597.43634,61.55442,-12.3101,9.647639,-10.685597,-3.8395357,-6.9895825,-12.80922,-6.484684,-4.982508,-3.6372635,-9.983776,-7.818779,0.025028111,-8.686186,-5.3908052,-7.8633285,-5.1073675,-6.067778,-5.804481,-5.5704656,-7.6818867,-4.819404,-1.3328564,-0.47225437,1.1213045,0.40752846,-0.120471194,-1.1958505,1.4615716,-0.35092762,4.112996,2.5797722,5.9398317,5.003002,9.652502,4.353951,4.107072,-1.226657,-0.36146066
70,calm,female,2,02,02,01,-589.7891,54.990334,-9.950131,0.6781865,-10.586604,-3.6115646,-12.087314,-15.350883,-11.044661,-3.5367603,-9.44788,-11.197448,-10.727576,-1.6742263,-11.956036,-4.3947954,-6.547212,-4.8488216,-7.7756715,-5.262617,-3.5949495,-7.997073,-2.3883247,-1.1547152,-2.9512918,3.2536461,4.6708317,6.182852,7.1222467,5.9309835,3.4045482,5.9311404,1.9216127,4.588093,3.812825,8.081881,0.7391596,2.869971,-1.7186613,1.1240302
71,calm,female,2,02,02,02,-584.249,61.553787,-8.576317,2.7416308,-9.749195,-3.198935,-11.024345,-14.122357,-8.607099,-1.4754697,-7.616971,-11.31955,-11.028863,-0.08082509,-11.373526,-4.078542,-7.510799,-4.6976223,-7.7380147,-5.7508793,-5.3552613,-8.876527,-3.4549768,-3.6634774,-4.2491136,-0.012300697,1.7883993,4.224539,4.946916,5.5733724,1.5171751,5.0541778,2.7206879,6.988674,7.4690785,9.990127,1.0975168,2.1237342,-3.0363662,0.36569214
72,happy,female,2,01,01,01,-552.389,51.476933,-25.34085,10.078699,-8.707932,-7.4321413,-5.043609,-15.1050825,-5.1551437,-3.8855891,-6.448509,-3.1699724,-10.167726,-1.0397979,-6.61364,-4.5832715,-3.0906696,-1.9462227,-3.5897443,0.92916095,-2.0683618,-3.3568418,-1.2167704,-1.309884,0.412746,-1.0723088,0.560122,1.9576206,2.7252614,2.6836445,-2.4270425,0.87192714,2.4049058,5.312312,2.4441454,0.59530896,-3.2719512,2.1105335,0.9237247,1.0938063
73,happy,female,2,01,01,02,-563.7197,55.063072,-22.533497,14.489977,-8.119955,-8.174862,-5.7878604,-15.452911,-4.4249306,-5.054753,-7.8037505,-2.244669,-9.677634,0.04213063,-6.260959,-5.526493,-2.606898,-1.6404124,-3.285007,2.2653449,-2.0709126,-3.656387,-1.9266826,-1.8705069,-2.4048016,-3.6830945,-1.7842996,1.7979211,2.2616107,4.814919,-0.03815847,3.5585115,4.066468,6.4980297,2.8577013,3.3226292,-1.1960999,2.8108902,-0.45654768,0.29827753
74,happy,female,2,01,02,01,-552.9546,52.526268,-26.320583,6.376562,-10.194061,-8.647776,-11.249612,-18.74452,-6.323623,-4.3895226,-10.269542,-3.1435144,-12.743048,-1.1284844,-7.725634,-7.2700524,-3.7041795,-5.3183303,-5.416261,1.2186955,-1.307132,-3.306662,-1.1221203,-1.310601,0.23603809,1.3404579,3.0894089,3.7080622,1.1379765,1.9458069,-2.9362953,0.5070709,2.0340135,5.549301,5.645194,4.859429,-0.83846766,1.8119822,1.7868209,3.8752878
75,happy,female,2,01,02,02,-551.83655,56.987118,-19.698969,10.135117,-8.045212,-7.632937,-10.723212,-16.123806,-3.7305677,-2.5860555,-8.579898,-2.296731,-10.321215,-0.16459708,-8.57887,-5.664097,-3.2823727,-4.1211753,-3.8448255,1.5374138,-2.629459,-4.463826,-3.1545122,-2.431048,-1.1881115,0.78159136,3.1598141,2.2386227,1.8150586,2.9733458,-0.87339944,1.0951216,0.5613218,3.229262,4.247149,3.6219604,-3.2370672,-0.9183992,-1.2570317,3.3429859
76,happy,female,2,02,01,01,-449.03467,39.66446,-36.782867,8.386636,-13.9206705,-18.28746,-8.256416,-19.221394,-4.778682,-9.810925,-11.580965,-2.6658454,-14.32836,-0.4380183,-8.115909,-7.748333,-0.6939964,0.8912985,-1.1157635,2.3709645,-2.4572227,-3.9668584,0.22624089,-0.5271989,0.620251,-1.1020254,0.4627303,3.727319,4.397645,5.3082533,2.1130435,3.6874242,2.2962334,2.5611112,2.0029142,3.835257,0.07378775,2.0181406,-0.71323097,-0.00583543
77,happy,female,2,02,01,02,-444.07172,43.54771,-36.769012,7.2156563,-12.154332,-19.19865,-9.829627,-17.055735,-6.2947016,-7.3739667,-11.178728,-0.8545755,-13.083381,0.9223533,-6.2415905,-5.730143,3.0101612,1.5479931,-0.67661345,2.1377473,-1.1596373,-3.5389512,-0.5807827,-0.85050553,-0.9131839,-1.6249613,-0.2644927,1.4395701,1.8969135,4.0708323,3.9877563,7.788212,6.1073174,4.0962067,1.660169,4.0228033,1.4016184,5.250661,1.4742975,1.9205085
78,happy,female,2,02,02,01,-496.13336,46.056103,-28.008839,5.3412457,-8.249223,-14.857056,-14.237119,-18.162216,-4.842569,-4.3715677,-14.122098,-2.7519178,-13.14947,-1.2391165,-8.147504,-9.838854,-3.4547021,-5.805914,-5.012803,0.9418513,1.5201792,-2.3313522,0.42804614,2.9529092,2.0992212,2.8482206,3.092536,3.2752464,-0.69384956,1.4289502,1.5150914,5.6695633,5.7137237,3.051578,1.7431955,3.3598764,0.38803923,2.5822544,2.2129166,3.1653733
79,happy,female,2,02,02,02,-487.7564,47.04681,-29.170107,5.27741,-11.20094,-16.293863,-11.743899,-18.563818,-8.006204,-7.5772715,-14.100103,-2.2606685,-15.102828,-0.39211497,-8.639168,-8.440822,-0.08952179,-1.3484397,-2.6759386,2.3632216,-1.2234635,-5.588596,-0.9319568,0.32460257,0.63143754,1.0375661,0.8255842,3.9318736,1.390336,4.9298215,3.9897606,9.335158,7.738789,5.2927303,4.4816093,4.7714806,1.9463084,3.8525908,1.6853216,2.064517
80,sad,female,2,01,01,01,-628.7282,64.15025,-14.221365,8.283779,-8.096853,-5.9876976,-8.471579,-13.177888,-7.463473,-4.7036934,-5.9509654,-6.774262,-6.2772055,1.6920686,-7.7572746,-3.7830813,-6.209795,-2.7561908,-6.880728,-3.3687906,-3.025503,-3.1102087,-3.3951244,1.2150587,0.822643,-0.11561772,1.5931094,2.3340595,3.6360116,4.849704,4.023228,10.360077,9.536151,9.382942,6.3900347,4.8202815,-1.4665861,0.41572487,-1.2685505,0.81014264
81,sad,female,2,01,01,02,-621.71545,68.305824,-13.167955,10.50235,-7.1945395,-4.2445602,-6.1161566,-11.53013,-8.03344,-1.9603186,-6.2870092,-4.437345,-6.7001905,0.6366553,-7.2881565,-4.232084,-5.7306123,-2.8692958,-6.4872274,-3.003009,-1.7368739,-3.325742,-4.356923,-0.581235,0.31586903,-2.9272838,1.7745996,2.5553727,3.6723754,6.451861,4.192642,8.7051735,7.1901565,5.570681,3.0431552,1.7151895,-3.034591,0.2553532,0.41180244,0.5309887
82,sad,female,2,01,02,01,-623.00977,53.668095,-6.2725306,5.4918857,-6.247439,-5.7604227,-11.383449,-14.228993,-5.4325547,-3.6317337,-8.02001,-4.362391,-8.215564,-0.7876565,-8.294412,-5.3666267,-4.403527,-3.8545852,-5.7602754,-3.041179,-3.3255053,-6.6934805,-5.8199887,-2.1707382,-2.0919454,-1.768763,2.9946225,2.437216,2.366735,1.6303989,2.091594,9.897517,13.222181,14.5735235,11.614206,7.672301,-1.6055157,1.8046179,1.373341,3.1526837
83,sad,female,2,01,02,02,-640.1921,55.702553,-7.149076,8.307373,-3.948838,-4.79489,-8.813448,-12.377769,-7.061756,-0.76510924,-7.6025014,-4.2746134,-7.612625,-0.8773093,-7.834206,-3.5636148,-4.1542406,-3.709001,-4.54475,-4.148624,-2.5680256,-6.5367556,-5.9182215,-3.3285525,-2.8171496,-3.604629,0.5939658,2.4861825,4.8502574,7.651656,7.2382345,13.507187,14.029609,13.267095,9.530956,6.844565,-2.2200606,0.25696424,0.2582341,3.853195
84,sad,female,2,02,01,01,-624.2805,59.278934,-12.442747,7.4127984,-11.20595,-7.9807496,-12.587144,-17.335957,-11.643435,-4.7099833,-9.829086,-2.9354122,-8.676535,4.1404505,-6.2531476,-6.6983147,-3.793754,-1.342079,-4.1865587,-0.076654226,0.72045195,-0.14458266,-0.32045957,4.5244975,6.195204,5.873479,7.8424506,3.3812768,2.176417,-0.3041241,-3.5525916,2.1997378,0.58678204,1.5043758,-2.8025162,-0.18962288,-3.0292792,-0.04563798,-2.6715877,-0.5713017
85,sad,female,2,02,01,02,-633.17523,66.332184,-7.7334275,9.547893,-6.5590196,-5.8611827,-12.64674,-14.854169,-11.2981415,-4.089809,-8.391579,-3.9436438,-8.236675,-0.5921368,-6.4928646,-4.2729044,-3.309924,-0.958082,-6.140827,-1.9897478,-2.8675432,-2.4165752,-1.5696889,1.6644747,2.87687,2.2737355,6.2032313,6.7529216,6.5416436,4.993849,0.5450649,2.072645,-0.6838832,1.7652968,-0.65358335,0.73267967,-4.0465894,-1.111331,-1.9977349,0.6540009
86,sad,female,2,02,02,01,-625.6555,53.954395,-8.009159,4.988747,-7.8831344,-5.885268,-13.584994,-17.821512,-12.969572,-5.704457,-10.224981,-4.71272,-11.563377,-1.4970841,-7.9686713,-9.183801,-3.9140513,-4.4200745,-9.115207,-3.1174638,-4.729171,-5.688235,-2.7060103,2.5365565,4.1999154,2.5591333,4.4083405,3.0504324,3.2629852,5.19753,2.7443082,5.8928213,1.2516346,1.1060741,-2.5544696,1.2073946,-1.9709102,-1.525967,-2.733253,-0.8233353
87,sad,female,2,02,02,02,-621.5709,54.184734,-8.577228,6.25785,-6.6669574,-8.925411,-15.337568,-16.849607,-10.80788,-3.3351157,-11.922726,-4.6182475,-10.247838,-0.66940814,-6.3889503,-8.888508,-2.8803947,-3.3317914,-8.047081,-2.0184805,-2.851142,-2.4204648,-0.40168977,6.6480846,6.3311257,4.3328037,5.0354104,1.8528827,-1.0021596,-0.044776622,-2.817189,3.0754442,-0.7483891,-0.7030126,-4.192603,0.31818676,-3.969859,-1.4748353,-3.7808566,0.5993467
88,angry,female,2,01,01,01,-526.7639,52.98029,-13.038193,7.258232,-7.9943004,-5.9337835,-4.6518235,-12.674568,-5.665134,-2.9092207,-3.8268614,-3.017372,-6.0136585,1.1127976,-6.398517,-4.6100054,-4.6175737,-2.7833173,-2.5464697,0.9434782,2.5743554,0.5479983,-0.18652555,-1.2516376,0.98475426,1.7276337,4.4585137,3.6190484,0.3655731,0.80871606,-1.3723142,3.3705323,2.5666876,3.4501672,0.54666233,1.7486582,-1.0362986,1.7093302,0.64148974,0.935076
89,angry,female,2,01,01,02,-491.3484,50.813484,-20.926281,8.912344,-10.1666155,-5.622891,-6.705997,-12.733592,-3.314278,-0.9372073,-2.5797007,-2.5125535,-5.0598803,-0.15051445,-6.2644157,-4.4197426,-3.407523,-1.5759921,-2.0024438,3.4513369,1.8230927,0.43870252,-0.59213066,-0.3634864,0.31791404,0.9216616,4.2388496,2.055014,0.6744708,0.219941,-0.8957107,3.994643,2.8956993,3.4315522,2.419734,2.6387005,-0.9851016,1.807316,-0.45257607,1.6373024
90,angry,female,2,01,02,01,-523.048,56.115288,-13.244286,4.4626083,-11.113882,-5.0108304,-6.9885845,-14.007077,-7.33927,-2.6772776,-7.4064226,-3.0648663,-8.857741,0.019102134,-7.1799736,-5.771052,-4.0027933,-5.81844,-6.94472,-2.4381015,-2.125702,-2.2101142,0.6423153,0.22412203,1.5005498,1.8684514,4.181634,5.1124444,3.7260191,4.7312984,0.7928061,3.1715336,0.48188916,2.6478658,1.4634132,2.5441372,0.0127995415,1.1851323,-0.9914606,-1.7296981
91,angry,female,2,01,02,02,-509.92676,51.67913,-19.883677,4.215481,-14.299189,-8.810763,-6.759646,-16.04607,-7.447034,-3.5250878,-6.7218623,-2.9916637,-10.61189,1.933178,-7.376374,-4.3123136,-3.9736624,-7.7485566,-8.228562,-2.505578,-2.5760784,-3.5045595,-1.0670832,0.057430092,1.1283853,1.1468055,3.8367789,4.577574,5.786775,6.497753,0.5474298,1.9196979,-0.88755393,2.8040137,2.201812,3.0876684,-1.5264473,0.027735313,0.59438276,0.917149
92,angry,female,2,02,01,01,-396.93082,39.043587,-30.618122,3.8050463,-19.16739,-10.43557,-3.6165748,-18.058296,-3.2438228,-6.0495296,-5.0461164,-4.082437,-9.25967,-0.9056939,-5.3189406,-1.0736121,0.62685454,3.4711692,1.8318256,4.6170945,2.4079857,0.86035204,-1.491618,0.66440105,1.75409,4.19514,4.7262354,0.7831076,-1.820849,-1.1235094,-0.04549144,3.765099,-0.3584697,1.7493025,1.7954215,0.13472402,-1.0057235,2.305586,0.39962104,1.8895655
93,angry,female,2,02,01,02,-411.52362,44.337624,-32.37353,3.8966734,-19.90305,-9.613238,0.2938483,-17.105139,-5.39373,-6.484974,-4.8631177,-2.5891724,-11.152633,0.41532657,-7.050552,-4.344101,-1.2104025,1.1942331,0.11520069,3.5610003,0.5736416,0.15882428,0.21173541,2.596923,3.4960496,3.946011,3.4601192,0.69902533,1.2606722,2.239732,0.027325558,1.9046896,-2.306664,-0.031062903,2.2781882,2.3520231,0.29643914,1.5898262,-0.88723963,1.6228427
94,angry,female,2,02,02,01,-363.38934,34.222897,-40.98215,-5.912687,-24.35132,-16.912708,-5.435933,-24.327091,-9.730371,-9.795455,-10.932236,-6.1941247,-15.168343,-4.7776217,-8.089925,-2.2988985,0.4178077,4.7490087,3.9755962,7.4988494,6.48784,5.589992,3.3794158,0.8943696,-0.43197083,-0.9707619,0.34624785,-0.96221006,-3.614219,-0.8997277,-1.4054942,2.6234539,-1.4883928,0.22882664,2.1921113,1.9942164,0.09299152,2.3126872,1.9912196,5.02669
95,angry,female,2,02,02,02,-362.88577,31.782312,-41.05123,-2.879316,-25.49648,-14.997865,-4.6181846,-22.679665,-8.159202,-9.065193,-10.813014,-6.1561484,-15.753391,-3.7633033,-8.809277,-1.2181411,1.9337502,2.6412222,-1.0938113,4.45123,1.2260946,3.3375907,5.186807,4.2988358,3.0341704,-0.81740665,0.5709495,-0.4709351,0.24219055,0.6348947,-2.77103,0.6297359,0.4296226,2.5924532,0.61147916,-1.0327207,-1.4816816,1.783013,-2.579833,-0.6368425
96,fear,female,2,01,01,01,-525.875,40.33983,-31.554571,5.783386,-14.889801,-11.855546,-10.203641,-18.596361,-7.399983,-8.865309,-7.6942563,-6.4471335,-6.125402,2.224523,-6.8544903,-5.847386,-8.937433,-3.1962488,-2.3554072,6.192859,9.071522,9.218116,9.30956,9.354472,3.5185206,1.4966229,3.7816532,2.2847464,0.9449865,-0.6248887,-4.1859965,0.21709424,-2.362053,-1.1324252,-1.6267786,-2.021566,-5.2101035,-1.9001648,-1.6010435,0.5178736
97,fear,female,2,01,01,02,-527.2273,41.778923,-32.042606,2.394483,-13.835954,-11.165331,-9.085635,-20.667112,-8.25845,-7.4881115,-8.829913,-6.4424663,-7.3411613,3.592959,-8.320192,-5.554664,-3.7347033,0.025179349,1.3716804,9.25125,10.154582,9.301872,5.401932,6.664724,2.1055434,-0.9428219,1.2406856,0.43163735,-0.032187592,-1.2328058,-5.5791283,-0.42906636,-1.7213491,-1.4779884,-0.45940822,-1.1231889,-3.3421772,0.27692553,-1.3018177,-0.49321735
98,fear,female,2,01,02,01,-521.07825,38.367645,-29.664734,2.405943,-11.703587,-10.812455,-12.949138,-19.941593,-6.2968965,-4.51846,-11.092858,-4.2393036,-8.57407,2.2331421,-8.871635,-5.165696,-4.3705645,-1.9342104,0.27693412,7.9422026,9.418376,8.349352,6.8022604,7.50087,3.1932564,0.325527,5.2784367,1.837048,0.6120923,-0.21351406,-4.962749,0.51862884,-2.7769997,-1.6672158,-1.9930296,-0.96542287,-3.6173658,0.3873916,-0.7978807,1.5066783
99,fear,female,2,01,02,02,-524.9407,35.469334,-33.27389,-1.2984307,-12.214025,-13.168959,-15.157905,-22.452883,-6.5234942,-5.4763346,-12.194071,-6.7567616,-7.3251605,2.8778274,-10.572476,-4.1428137,-4.4034476,0.13419682,6.7308874,15.729824,17.799381,12.11697,6.295915,5.278097,-2.4590666,-3.3415072,1.2768283,-0.3436343,0.7524671,-2.061643,-6.020721,0.26512897,-2.0483215,-2.7761846,-2.4400015,-2.1171007,-4.4165163,2.073689,0.4678461,3.9814012
